1948.4, 0.08, 243.8, 8.1, -0.9, 330.9, 128.3, -0.03, -1.57,    0,  0,    0, -5, -2.10, 44.6812416, 37.7940896, -22.60, 28.60,  1, 0.0, 0.0,  0, -5;
1948.9, 0.10, 243.8, 8.1, -1.0, 329.8, 125.9, -0.03, -1.57,    0,  0,    0, -5, -2.00, 44.6812416, 37.7940896, -21.20, 29.30,  1, 0.0, 0.0,  0, -5;
1949.4, 0.10, 243.8, 8.1, -1.1, 328.3, 125.0, -0.03, -1.57,    0,  0,    0, -5, -2.00, 44.6812416, 37.7940896, -20.10, 28.70,  1, 0.0, 0.0,  0, -5;
1949.9, 0.06, 243.8, 8.4, -0.1, 327.2, 126.4, -0.03, -1.53,    0,  0,    0, -5, -2.00, 44.6812416, 37.7940896, -20.50, 27.80,  1, 0.0, 0.0,  0, -5;
1950.4, 0.06, 243.8, 8.4, -0.2, 326.1, 123.0, -0.03, -1.57,    0,  0,    0, -5, -2.10, 44.6812416, 37.7940896, -19.00, 29.30,  1, 0.0, 0.0,  0, -5;
1950.9, 0.15, 243.8, 8.4, -0.2, 325.0, 123.8, -0.03, -1.60,    0,  0,    0, -5, -1.60, 44.6812416, 37.7940896, -18.60, 27.80,  1, 0.0, 0.0,  0, -5;
1951.5, 0.15, 243.8, 8.4, -0.3, 324.6, 121.9, -0.03, -1.57,    0,  0,    0, -5, -1.90, 44.6812416, 37.7940896, -18.00, 28.90,  1, 0.0, 0.0,  0, -5;
1952.0, 0.04, 243.8, 8.4, -0.3, 323.5, 121.5, -0.03, -1.57,    0,  0,    0, -5, -1.50, 44.6812416, 37.7940896, -17.30, 28.20,  1, 0.0, 0.0,  0, -5;
1952.5, 0.04, 243.8, 8.4, -0.4, 322.4, 119.9, -0.03, -1.53,    0,  0,    0, -5, -2.00, 44.6812416, 37.7940896, -16.20, 28.20,  1, 0.0, 0.0,  0, -5;
1953.0, 0.06, 243.8, 8.4, -0.5, 321.0, 118.9, -0.03, -1.53,    0,  0,    0, -5, -1.70, 44.6812352, 37.7940864, -16.20, 29.30,  1, 0.0, 0.0,  0, -5;
1953.5, 0.06, 243.8, 8.4, -0.6, 319.9, 117.0, -0.03, -1.53,    0,  0,    0, -5, -1.40, 44.6812352, 37.7940864, -15.10, 29.60,  1, 0.0, 0.0,  0, -5;
1954.0, 0.05, 243.8, 8.4, -0.7, 318.8, 114.1, -0.03, -1.57,    0,  0,    0, -5, -1.90, 44.6812352, 37.7940864, -13.40, 30.00,  1, 0.0, 0.0,  0, -5;
1954.5, 0.05, 243.8, 8.4, -0.7, 318.8, 112.8, -0.03, -1.57,    0,  0,    0, -5, -1.70, 44.6812352, 37.7940864, -12.60, 30.00,  1, 0.0, 0.0,  0, -5;
1955.1, 0.06, 243.8, 8.4, -0.8, 317.3, 113.6, -0.03, -1.53,    0,  0,    0, -5, -1.60, 44.6812352, 37.7940864, -12.60, 28.90,  1, 0.0, 0.0,  0, -5;
1955.6, 0.06, 243.8, 8.4, -0.9, 316.2, 111.4, -0.03, -1.53,    0,  0,    0, -5, -1.70, 44.6812352, 37.7940864, -11.60, 29.60,  1, 0.0, 0.0,  0, -5;
1956.1, 0.07, 243.8, 8.4, -0.9, 316.2, 110.5, -0.03, -1.53,    0,  0,    0, -5, -1.50, 44.6812352, 37.7940864, -11.60, 31.00,  1, 0.0, 0.0,  0, -5;
1956.6, 0.07, 243.8, 8.4, -1.0, 314.7, 107.5, -0.03, -1.57,    0,  0,    0, -5, -1.60, 44.6812352, 37.7940864, -9.80, 31.00,  1, 0.0, 0.0,  0, -5;
1957.1, 0.08, 243.8, 8.3, -1.1, 313.7, 110.2, -0.03, -1.53,    0,  0,    0, -5, -1.50, 44.6812352, 37.7940896, -10.90, 29.60,  1, 0.0, 0.0,  0, -5;
1957.6, 0.08, 243.8, 8.3, -1.1, 312.6, 105.5, -0.03, -1.53,    0,  0,    0, -5, -1.60, 44.6812352, 37.7940896, -8.40, 30.30,  1, 0.0, 0.0,  0, -5;
1958.2, 0.05, 243.8, 8.8, -0.1, 312.1, 105.0, -0.03, -1.53,    0,  0,    0, -5, -1.70, 44.6812320, 37.7940896, -8.10, 30.30,  1, 0.0, 0.0,  0, -5;
1958.7, 0.05, 243.8, 8.8, -0.2, 311.0, 105.3, -0.03, -1.53,    0,  0,    0, -5, -1.30, 44.6812320, 37.7940896, -8.40, 30.70,  1, 0.0, 0.0,  0, -5;
1959.2, 0.08, 243.8, 8.8, -0.2, 311.0, 102.6, -0.03, -1.57,    0,  0,    0, -5, -1.40, 44.6812320, 37.7940896, -6.60, 29.60,  1, 0.0, 0.0,  0, -5;
